type,asin,item_url,img_url,color,price,list_price,title,category
2,B07DMXXPPF,https://www.amazon.in/NKS-Shoe-Stylish-Comfortable-Synthetic/dp/B07DMXXPPF/ref=sr_1_19070?s=shoes&ie=UTF8&qid=1530342374&sr=1-19070,https://images-eu.ssl-images-amazon.com/images/I/41V%2BAOOTRtL.jpg,Blue,499,499,NKS Shoe Men's Stylish Comfortable Synthetic Blue Casual Sneaker Shoe,fw
1,B06XHCZRYK,https://www.amazon.in/Emosis-Stylish-Office-Casual-Moccasin/dp/B06XHCZRYK/ref=sr_1_369?s=shoes&ie=UTF8&qid=1530341758&sr=1-369,https://images-eu.ssl-images-amazon.com/images/I/41MhEXYPdNL.jpg,Tan,499,499,Emosis Men's Stylish 022 Tan Brown Black Color Office Party Wear Casual Loafer Moccasin Slip-On Shoe,fw
1,B071R87P2B,https://www.amazon.in/Campus-Mens-Green-Synthetic-Boots/dp/B071R87P2B/ref=sr_1_1719?s=shoes&ie=UTF8&qid=1530341798&sr=1-1719,https://images-eu.ssl-images-amazon.com/images/I/41GZdOnpYWL.jpg,Green,899,849,'Action Campus Mens Green Colour Synthetic casual Shoes,fw
1,B076GNLMSQ,https://www.amazon.in/Emosis-Stylish-Office-Canvas-Moccasin/dp/B076GNLMSQ/ref=sr_1_2151?s=shoes&ie=UTF8&qid=1530341811&sr=1-2151,https://images-eu.ssl-images-amazon.com/images/I/41sPxye5TdL.jpg,Blue,499,499,Emosis Men's Stylish 0263 Tan Brown Blue Color Office Canvas Casual Loafer Moccasin Slip-On Shoe,fw
5,B01LHDT7FM,https://www.amazon.in/Woodland-Mens-Camel-Leather-Shoes/dp/B01LHDT7FM/ref=sr_1_7410?s=shoes&ie=UTF8&qid=1530341979&sr=1-7410,https://images-eu.ssl-images-amazon.com/images/I/41WAUt4JEoL.jpg,Camel,2895,3895,Woodland Men's Leather Boat Shoes,fw
6,B073S77QQP,https://www.amazon.in/Red-Tape-Black-Leather-Boots/dp/B073S77QQP/ref=sr_1_1068?s=shoes&ie=UTF8&qid=1530341780&sr=1-1068,https://images-eu.ssl-images-amazon.com/images/I/41aAM8zabfL.jpg,Black,3495,3495,Red Tape Men's Leather Boots,fw
1,B07D3NPL7Y,https://www.amazon.in/Blacktarot-Casual-Shoe-Color-Black/dp/B07D3NPL7Y/ref=sr_1_10309?s=shoes&ie=UTF8&qid=1530342075&sr=1-10309,https://images-eu.ssl-images-amazon.com/images/I/41HDk0Qw4UL.jpg,Black,499,499,'Blacktarot Casual Shoe in Color Black for Mens,fw
2,B0716NZG9V,https://www.amazon.in/Ethics-Perfect-Mens-Sneaker-Shoes/dp/B0716NZG9V/ref=sr_1_4219?s=shoes&ie=UTF8&qid=1530341875&sr=1-4219,https://images-eu.ssl-images-amazon.com/images/I/51Y7Lb70AnL.jpg,Grey,325,499,Ethics Perfect Men's Grey Sneaker Shoes,fw
6,B01HRFO402,https://www.amazon.in/Black-Hright-Increasing-Synthetic-Formal/dp/B01HRFO402/ref=sr_1_5664?s=shoes&ie=UTF8&qid=1530341922&sr=1-5664,https://images-eu.ssl-images-amazon.com/images/I/41b5U1gU5qL.jpg,Black,999,2999,Bxxy Men's Height Increasing Synthetic Formal Boots,fw
2,B07BWGK2HR,https://www.amazon.in/SHOE-DAY-UCB-BLACK-SNEAKERS/dp/B07BWGK2HR/ref=sr_1_13986?s=shoes&ie=UTF8&qid=1530342198&sr=1-13986,https://images-eu.ssl-images-amazon.com/images/I/41mKp90Mb8L.jpg,Black,699,1899,'SHOE DAY UCB BLACK SNEAKERS,fw
1,B074T1H5L3,https://www.amazon.in/FAUSTO-FST-KF-8038-OLIVE-44-Olive-44/dp/B074T1H5L3/ref=sr_1_15053?s=shoes&ie=UTF8&qid=1530342234&sr=1-15053,https://images-eu.ssl-images-amazon.com/images/I/41U18KDiWmL.jpg,Olive,499,499,Fausto Men's Synthetic Sneakers Casual Shoes,fw
2,B073FFYGCX,https://www.amazon.in/Leewon-Mens-Casual-Sneakers/dp/B073FFYGCX/ref=sr_1_16851?s=shoes&ie=UTF8&qid=1530342298&sr=1-16851,https://images-eu.ssl-images-amazon.com/images/I/41mPT8ViiUL.jpg,Black,499,499,Leewon Men's Casual Sneakers,fw
4,B01N8PWD2T,https://www.amazon.in/Butchi-Black-Synthetic-Leather-Loafers-9/dp/B01N8PWD2T/ref=sr_1_923?s=shoes&ie=UTF8&qid=1530341775&sr=1-923,https://images-eu.ssl-images-amazon.com/images/I/41DnYVoH6UL.jpg,Black,499,499,Butchi Men's Black Synthetic Leather Loafers (L201521),fw
1,B07D596G6Y,https://www.amazon.in/Polo-Kea%C5%BE-Stylish-Moccasins-Sneakers/dp/B07D596G6Y/ref=sr_1_1521?s=shoes&ie=UTF8&qid=1530341793&sr=1-1521,https://images-eu.ssl-images-amazon.com/images/I/41UOcb8SDRL.jpg,White,235,1099,Polo Kea\xc5\xbe Men's Casual Stylish Loafers ,fw
2,B01N47FFZE,https://www.amazon.in/Shc-Mens-Blue-Sneaker-9/dp/B01N47FFZE/ref=sr_1_4230?s=shoes&ie=UTF8&qid=1530341876&sr=1-4230,https://images-eu.ssl-images-amazon.com/images/I/41CsIPKsSnL.jpg,Blue,499,799,SHC New Latest Fashionable Men's TAN Sneaker Shoes Trail Casual Fitness Sneaker Outdoor Shoe,fw
4,B071H2ZW3N,https://www.amazon.in/Latest-Fashion-Stylish-Loafers-Moccasins/dp/B071H2ZW3N/ref=sr_1_17008?s=shoes&ie=UTF8&qid=1530342303&sr=1-17008,https://images-eu.ssl-images-amazon.com/images/I/410h4U163IL.jpg,Brown,999,1149,Latest Fashion Stylish Savage Loafers & Moccasins Shoes Out Door Casual Foot Wear For Boy/Boys/Boy's/Men/Mens/...,fw
4,B01GT07DB8,https://www.amazon.in/QHAN-Mens-Tan-Synthetic-Loafers/dp/B01GT07DB8/ref=sr_1_919?s=shoes&ie=UTF8&qid=1530341775&sr=1-919,https://images-eu.ssl-images-amazon.com/images/I/41SZjIWwBXL.jpg,Tan,999,999,Scarpia Men's Synthetic Loafers,fw
2,B00MY2S8A6,https://www.amazon.in/Clarks-Mens-Black-Leather-Sneakers/dp/B00MY2S8A6/ref=sr_1_13379?s=shoes&ie=UTF8&qid=1530342177&sr=1-13379,https://images-eu.ssl-images-amazon.com/images/I/412SnPUJjQL.jpg,Black Leather,4199,6999,Clarks Men's Sneakers,fw
2,B01GTMFPAW,https://www.amazon.in/Puma-Mens-Peacoat-Yonder-Sneakers/dp/B01GTMFPAW/ref=sr_1_4988?s=shoes&ie=UTF8&qid=1530341900&sr=1-4988,https://images-eu.ssl-images-amazon.com/images/I/31LA6lF3B9L.jpg,Peacoat and Blue Yonder,1599,3499,Puma Men's Elsu v2 SL Sneakers,fw
6,B01DM6M25Y,https://www.amazon.in/Bacca-Bucci-Mens-Boots-10/dp/B01DM6M25Y/ref=sr_1_2000?s=shoes&ie=UTF8&qid=1530341807&sr=1-2000,https://images-eu.ssl-images-amazon.com/images/I/41i1D6ynnbL.jpg,Black,959,2999,'BACCA BUCCI MEN TAN PU BOOTS,fw
1,B076J8Y8SL,https://www.amazon.in/Prolific-Brown-Casual-Sneakers-Shoes/dp/B076J8Y8SL/ref=sr_1_16441?s=shoes&ie=UTF8&qid=1530342283&sr=1-16441,https://images-eu.ssl-images-amazon.com/images/I/31M5ZY8l5kL.jpg,Brown,999,1999,'Prolific Men Brown Casual Sneakers Shoes,fw
1,B075T6CN8P,https://www.amazon.in/Samson-Carlton-London-Brown-Casual/dp/B075T6CN8P/ref=sr_1_6509?s=shoes&ie=UTF8&qid=1530341950&sr=1-6509,https://images-eu.ssl-images-amazon.com/images/I/41EcF85hOlL.jpg,Brown,1575,3399,Samson by Carlton London by Carlton London Men's Casual Shoes,fw
2,B015DUOFZC,https://www.amazon.in/Numero-Uno-Mens-Coffee-Sneakers/dp/B015DUOFZC/ref=sr_1_14675?s=shoes&ie=UTF8&qid=1530342221&sr=1-14675,https://images-eu.ssl-images-amazon.com/images/I/419r4whFngL.jpg,Coffee,2999,2999,Numero Uno Men's Sneakers,fw
2,B0176IEOXW,https://www.amazon.in/Beonza-Mens-Canvas-Casual-Shoes-10/dp/B0176IEOXW/ref=sr_1_7949?s=shoes&ie=UTF8&qid=1530341997&sr=1-7949,https://images-eu.ssl-images-amazon.com/images/I/41yvrEV5H7L.jpg,Brown,499,499,'Beonza Men Black Sneakers Casual Shoes,fw
2,B079V49VDR,https://www.amazon.in/Symbol-Amazon-Brand-Black-Sneakers/dp/B079V49VDR/ref=sr_1_4765?s=shoes&ie=UTF8&qid=1530341894&sr=1-4765,https://images-eu.ssl-images-amazon.com/images/I/41kQGbt3ViL.jpg,Black,1049,2099,Symbol Amazon Brand Men's Sneakers,fw
2,B06XV8MQT1,https://www.amazon.in/Fila-Mens-Cross-Wht-Sneakers/dp/B06XV8MQT1/ref=sr_1_5600?s=shoes&ie=UTF8&qid=1530341921&sr=1-5600,https://images-eu.ssl-images-amazon.com/images/I/41Bxv-XUGWL.jpg,Wht and Gld,2799,2799,Fila Men's Cross 2 Sneakers,fw
4,B01HNAAGOO,https://www.amazon.in/BUWCH-Mens-Brown-Loafer-Shoes-7UK/dp/B01HNAAGOO/ref=sr_1_13266?s=shoes&ie=UTF8&qid=1530342174&sr=1-13266,https://images-eu.ssl-images-amazon.com/images/I/414uci5f28L.jpg,Brown,499,1999,'Buwch Black Loafer & Moccasin Shoe For Men,fw
2,B01J9YQZ7O,https://www.amazon.in/Gliders-Liberty-Edwards-3-Brown-Sneakers/dp/B01J9YQZ7O/ref=sr_1_15589?s=shoes&ie=UTF8&qid=1530342252&sr=1-15589,https://images-eu.ssl-images-amazon.com/images/I/31MKXD85JjL.jpg,Brown,2699,2699,Gliders (from Liberty) Men's Edwards-3 Sneakers,fw
2,B075L9DCLQ,https://www.amazon.in/Pro-Khadims-Mens-Synthetic-Sneakers/dp/B075L9DCLQ/ref=sr_1_16595?s=shoes&ie=UTF8&qid=1530342288&sr=1-16595,https://images-eu.ssl-images-amazon.com/images/I/51GRRZoB%2BjL.jpg,Grey,749,749,'Pro (from Khadims) Mens Grey Synthetic/Mesh Gym Sneakers - 8,fw
1,B01EJIL1NI,https://www.amazon.in/FAUSTO-K6010-44-Mehandi-Mens-Sneakers/dp/B01EJIL1NI/ref=sr_1_12507?s=shoes&ie=UTF8&qid=1530342148&sr=1-12507,https://images-eu.ssl-images-amazon.com/images/I/41BHYc83W-L.jpg,Mehandi,499,499,Fausto Men's Canvas Sneakers Casual Shoes,fw
4,B014VO1YUA,https://www.amazon.in/Unlisted-Kenneth-Cole-Slip-Loafer/dp/B014VO1YUA/ref=sr_1_14679?s=shoes&ie=UTF8&qid=1530342221&sr=1-14679,https://images-eu.ssl-images-amazon.com/images/I/41WDvcYqscL.jpg,Brown,9278.12,16850,'Unlisted by Kenneth Cole Unlisted by Kenneth Cole Men s Pat On The Back Slip-On Loafer,fw
3,B072BPVDLQ,https://www.amazon.in/US-Polo-Association-Burgundy-Moccasins/dp/B072BPVDLQ/ref=sr_1_7178?s=shoes&ie=UTF8&qid=1530341972&sr=1-7178,https://images-eu.ssl-images-amazon.com/images/I/41t5f7CMUHL.jpg,Burgundy,3799,3799,US Polo Association Men's Loafers and Moccasins,fw
2,B075KB8ZVG,https://www.amazon.in/Pro-Khadims-Leather-Dress-Sneakers/dp/B075KB8ZVG/ref=sr_1_8700?s=shoes&ie=UTF8&qid=1530342022&sr=1-8700,https://images-eu.ssl-images-amazon.com/images/I/41m7qbjKIXL.jpg,Black,899,899,'Pro (from Khadims) Mens Navy Blue Faux Leather Dress Sneakers - 6,fw
1,B078XCJHGR,https://www.amazon.in/Claptrap-Jute-casual-Shoes-Indoor-Outdoor/dp/B078XCJHGR/ref=sr_1_14840?s=shoes&ie=UTF8&qid=1530342228&sr=1-14840,https://images-eu.ssl-images-amazon.com/images/I/51ZeSSdPqSL.jpg,Grey,499,499,'Claptrap Jute PVC casual Shoes Indoor-Outdoor,fw
2,B07851YVFB,https://www.amazon.in/Hotstyle-White-Canvas-Casual-Sneakers-8/dp/B07851YVFB/ref=sr_1_14884?s=shoes&ie=UTF8&qid=1530342229&sr=1-14884,https://images-eu.ssl-images-amazon.com/images/I/41aOFngBteL.jpg,multicolour,499,499,'Hotstyle Mens Navy/White Canvas Casual Sneakers-8 Uk,fw
1,B01N66GLAU,https://www.amazon.in/Escaro-Mens-Casual-Sneakers-ES2054PI_Blue_10/dp/B01N66GLAU/ref=sr_1_9733?s=shoes&ie=UTF8&qid=1530342055&sr=1-9733,https://images-eu.ssl-images-amazon.com/images/I/41bMhOLi-iL.jpg,Blue,1249,2999,Escaro Men's Casual Sneakers,fw
1,B078Q4DXKV,https://www.amazon.in/Woodland-Mens-Tobacco-Casual-Shoe/dp/B078Q4DXKV/ref=sr_1_16168?s=shoes&ie=UTF8&qid=1530342273&sr=1-16168,https://images-eu.ssl-images-amazon.com/images/I/31bFtZdcWEL.jpg,Tobacco,3295,3295,Woodland Men's Tobacco Casual Shoes,fw
4,B071WWX18K,https://www.amazon.in/Leewon-Mens-LFR-Loafers-Moccasins/dp/B071WWX18K/ref=sr_1_11440?s=shoes&ie=UTF8&qid=1530342114&sr=1-11440,https://images-eu.ssl-images-amazon.com/images/I/41OMfU0-jPL.jpg,Blue,499,499,Leewon Men's LFR Loafers & Moccasins,fw
4,B00CLVKYBG,https://www.amazon.in/Vans-Asher-Canvas-Black-Loafers/dp/B00CLVKYBG/ref=sr_1_9198?s=shoes&ie=UTF8&qid=1530342038&sr=1-9198,https://images-eu.ssl-images-amazon.com/images/I/31D2iwbzMNL.jpg,(Canvas) Black/Black,3037,4299,Vans Men's Asher Loafers,fw
2,B01LYFBOL3,https://www.amazon.in/Puma-Black-Fluo-Yellow-Sneakers-9-4056206220014/dp/B01LYFBOL3/ref=sr_1_11319?s=shoes&ie=UTF8&qid=1530342109&sr=1-11319,https://images-eu.ssl-images-amazon.com/images/I/411BnKiPw3L.jpg,Puma Black-Fluo Yellow,3500,5999,Puma Men's Sneakers,fw
2,B01M5FL5X5,https://www.amazon.in/Zeeland-Stylish-Casual-Sneakers-strips-8/dp/B01M5FL5X5/ref=sr_1_9481?s=shoes&ie=UTF8&qid=1530342048&sr=1-9481,https://images-eu.ssl-images-amazon.com/images/I/41Fqp0kHgvL.jpg,Black,369,369,'Zeeland Mens Black Stylish Casual Canvas Sneakers with Golden strips,fw
1,B076WZ6B4B,https://www.amazon.in/Alphard-Casual-Sneaker-Outdoor-Party-wear/dp/B076WZ6B4B/ref=sr_1_10926?s=shoes&ie=UTF8&qid=1530342096&sr=1-10926,https://images-eu.ssl-images-amazon.com/images/I/41wbrFMSOJL.jpg,White,389,389,Alphard Men's Casual White Sneaker Shoes Outdoor Casual + Party-wear Shoes,fw
1,B074W9CQ37,https://www.amazon.in/ajay-footwear-Krafter-Sneakers-Casual/dp/B074W9CQ37/ref=sr_1_2232?s=shoes&ie=UTF8&qid=1530341815&sr=1-2232,https://images-eu.ssl-images-amazon.com/images/I/51SQ6QYG%2BgL.jpg,Blue,499,499,'Krafter Men Denim Casual shoes,fw
1,B077PCYF3G,https://www.amazon.in/WATERWOOL-Stylish-Various-Loafers-Multicolor/dp/B077PCYF3G/ref=sr_1_13481?s=shoes&ie=UTF8&qid=1530342181&sr=1-13481,https://images-eu.ssl-images-amazon.com/images/I/417pAZXx6QL.jpg,multicolour,425,1099,'WATERWOOL Shoes for Men Casual Stylish in Various Sizes & Colors (Loafers) (9  Multicolor 5),fw
1,B07C5CJSPR,https://www.amazon.in/Kraasa-Casual-Canvas-Sneakers-Black/dp/B07C5CJSPR/ref=sr_1_9886?s=shoes&ie=UTF8&qid=1530342060&sr=1-9886,https://images-eu.ssl-images-amazon.com/images/I/41Vb%2BBeBhmL.jpg,Black,499,499,'Kraasa 4167 Casual Canvas Men Sneakers,fw
1,B0747QKWHZ,https://www.amazon.in/Chevit-Casual-Sneakers-Shoes-TR-101/dp/B0747QKWHZ/ref=sr_1_10830?s=shoes&ie=UTF8&qid=1530342092&sr=1-10830,https://images-eu.ssl-images-amazon.com/images/I/51zI3OPHvfL.jpg,Blue,749,1497,Chevit Men's Pack of 3 Casual Sneakers Shoes,fw
1,B01DTEELLM,https://www.amazon.in/SCATCHITE-Casual-Shoes-Sneakers-Navy/dp/B01DTEELLM/ref=sr_1_2561?s=shoes&ie=UTF8&qid=1530341825&sr=1-2561,https://images-eu.ssl-images-amazon.com/images/I/41LX-t2xW6L.jpg,Navy blue,499,499,'SCATCHITE Casual Shoes & Sneakers (9  Navy Blue),fw
2,B07B2QJVZB,https://www.amazon.in/ANIDA-Outdoor-Casual-Canvas-Sneaker/dp/B07B2QJVZB/ref=sr_1_12068?s=shoes&ie=UTF8&qid=1530342134&sr=1-12068,https://images-eu.ssl-images-amazon.com/images/I/41r0Pb0q5PL.jpg,Grey,399,399,ANIDA Men's Outdoor Casual Canvas Sneaker Party wear Shoes (7  Black),fw
2,B01N4FZJTE,https://www.amazon.in/crocs-Citilane-Court-Sneakers-M8-204872-143/dp/B01N4FZJTE/ref=sr_1_3913?s=shoes&ie=UTF8&qid=1530341866&sr=1-3913,https://images-eu.ssl-images-amazon.com/images/I/316Gh5tcWoL.jpg,White and White,4495,4495,'crocs Citilane Roka Court Sneakers,fw
2,B01M4M2IRH,https://www.amazon.in/Alberto-Torresi-Mens-Leather-Sneakers/dp/B01M4M2IRH/ref=sr_1_13735?s=shoes&ie=UTF8&qid=1530342190&sr=1-13735,https://images-eu.ssl-images-amazon.com/images/I/411KKRsTKgL.jpg,Blue,3795,3795,Alberto Torresi Men's Leather Sneakers,fw
1,B075T3TRPM,https://www.amazon.in/Duke-Casual-Shoes-1983567031-Coloured/dp/B075T3TRPM/ref=sr_1_4046?s=shoes&ie=UTF8&qid=1530341871&sr=1-4046,https://images-eu.ssl-images-amazon.com/images/I/416IIzRgi9L.jpg,brown,3895,3895,'Duke Men Casual Shoes,fw
3,B071RL8X91,https://www.amazon.in/Red-Tape-Leather-Loafers-Moccasins/dp/B071RL8X91/ref=sr_1_3447?s=shoes&ie=UTF8&qid=1530341851&sr=1-3447,https://images-eu.ssl-images-amazon.com/images/I/41RnqZxyfjL.jpg,Brown,2077,3995,Red Tape Men's Leather Loafers and Moccasins,fw
2,B01MUGY3GA,https://www.amazon.in/Primo-Cleats-White-Canvas-Sneaker-8UK/dp/B01MUGY3GA/ref=sr_1_13193?s=shoes&ie=UTF8&qid=1530342171&sr=1-13193,https://images-eu.ssl-images-amazon.com/images/I/41CuXu5wuDL.jpg,White,409,499,Primo Cleats Men's White Canvas Sneaker,fw
2,B06WLN8RPV,https://www.amazon.in/Escaro-White-Casual-Sneakers-ES2093GN_White_10/dp/B06WLN8RPV/ref=sr_1_6802?s=shoes&ie=UTF8&qid=1530341959&sr=1-6802,https://images-eu.ssl-images-amazon.com/images/I/410KU5tk-nL.jpg,White,1749,2999,Escaro Men's Casual Sneakers,fw
4,B072JJW9D2,https://www.amazon.in/FOX-HUNT-Boldshot-Loafer-Shoes/dp/B072JJW9D2/ref=sr_1_15155?s=shoes&ie=UTF8&qid=1530342237&sr=1-15155,https://images-eu.ssl-images-amazon.com/images/I/411-HAPxqBL.jpg,Tan,499,499,'FOX HUNT Boldshot Men Tan Loafer Shoes,fw
3,B079TT3Y2X,https://www.amazon.in/Symbol-Mens-Moccasins-11-India-AZ-KY-93B/dp/B079TT3Y2X/ref=sr_1_6810?s=shoes&ie=UTF8&qid=1530341959&sr=1-6810,https://images-eu.ssl-images-amazon.com/images/I/31o%2BMgnSyWL.jpg,Grey,1139,1899,Symbol Men's Moccasins,fw
4,B01K1KX140,https://www.amazon.in/Curiozz-Mens-Brown-Loafers-Moccasins/dp/B01K1KX140/ref=sr_1_13774?s=shoes&ie=UTF8&qid=1530342190&sr=1-13774,https://images-eu.ssl-images-amazon.com/images/I/31YWKcwZPrL.jpg,Brown,430,499,Curiozz Men's Loafers and Moccasins,fw
2,B076ZM1V2D,https://www.amazon.in/Shoe-Mate-Fashionable-Stylish-Sneakers/dp/B076ZM1V2D/ref=sr_1_16405?s=shoes&ie=UTF8&qid=1530342281&sr=1-16405,https://images-eu.ssl-images-amazon.com/images/I/31BvYcpI5bL.jpg,White,499,499,'Shoe Mate New Latest Fashionable Stylish Casual Sneakers Casual Party Denim Shoes For Men And Boys,fw
2,B0756D9Q46,https://www.amazon.in/LP-Louis-Philippe-Brown-Sneakers/dp/B0756D9Q46/ref=sr_1_15037?s=shoes&ie=UTF8&qid=1530342234&sr=1-15037,https://images-eu.ssl-images-amazon.com/images/I/319cEeyj5QL.jpg,Brown,1960,3699,LP Louis Philippe Men's Brown Sneakers - 7 UK/India (41 EU)(LYBCS17160),fw
3,B01N7CONJ5,https://www.amazon.in/Franco-Leone-Black-Loafers-Moccasins/dp/B01N7CONJ5/ref=sr_1_6708?s=shoes&ie=UTF8&qid=1530341956&sr=1-6708,https://images-eu.ssl-images-amazon.com/images/I/412rR0JLqPL.jpg,Black,2595,2595,Franco Leone Men's Loafers and Moccasins,fw
4,B07C75TMPM,https://www.amazon.in/Digitrendzz-Loafers-Partywear-Moccassion-Shoes/dp/B07C75TMPM/ref=sr_1_2228?s=shoes&ie=UTF8&qid=1530341815&sr=1-2228,https://images-eu.ssl-images-amazon.com/images/I/41hqF7Yt3iL.jpg,Grey,499,499,Digitrendzz Men's Loafers+ partywear Moccassion Shoes,fw
1,B0761TYWMJ,https://www.amazon.in/Shoes-Designer-Loafers-Mocassins-Stylish/dp/B0761TYWMJ/ref=sr_1_11899?s=shoes&ie=UTF8&qid=1530342128&sr=1-11899,https://images-eu.ssl-images-amazon.com/images/I/41jiXI-%2BzEL.jpg,Blue,499,499,'Shoes - Birde Designer Shoes for men - Loafers and Mocassins - Stylish casual Shoes for Boys And Men,fw
2,B074CKZYJ4,https://www.amazon.in/Maddy-Perfect-White-Sneaker-Various/dp/B074CKZYJ4/ref=sr_1_16768?s=shoes&ie=UTF8&qid=1530342295&sr=1-16768,https://images-eu.ssl-images-amazon.com/images/I/4104foJdwlL.jpg,Brown,345,499,Maddy Men's Perfect White Sneaker Shoes In Various Sizes,fw
6,B01MTADJCI,https://www.amazon.in/Bacca-Bucci-Mens-Grey-Boots/dp/B01MTADJCI/ref=sr_1_14440?s=shoes&ie=UTF8&qid=1530342213&sr=1-14440,https://images-eu.ssl-images-amazon.com/images/I/51cRxNFSjhL.jpg,Grey,1649,3499,Bacca Bucci Men's Boots,fw
2,B077ZJH2JS,https://www.amazon.in/Puma-Unisex-Shade-Blue-Danube-Sneakers/dp/B077ZJH2JS/ref=sr_1_16275?s=shoes&ie=UTF8&qid=1530342278&sr=1-16275,https://images-eu.ssl-images-amazon.com/images/I/41GCVtXy5YL.jpg,Quiet Shade-Blue Danube,1199,2999,'Puma Unisex Elsu V2 Slip On Ii Idp Sneakers,fw
1,B01N6LM00V,https://www.amazon.in/Bhola-Enterprises-Stylish-Casual-Sneakers-7/dp/B01N6LM00V/ref=sr_1_17370?s=shoes&ie=UTF8&qid=1530342314&sr=1-17370,https://images-eu.ssl-images-amazon.com/images/I/41Hb92CXlsL.jpg,White,598,798,'Bhola Enterprises Mens White Stylish Casual Canvas Sneakers,fw
6,B076YHP6YL,https://www.amazon.in/MOONSTER-Stylish-Synthetic-Leather-Length/dp/B076YHP6YL/ref=sr_1_4575?s=shoes&ie=UTF8&qid=1530341887&sr=1-4575,https://images-eu.ssl-images-amazon.com/images/I/41-ajo08ekL.jpg,Black,1599,1599,MOONSTER Stylish Men's Synthetic Leather Mid Ankle Length Boots Shoes for Men and Boys by,fw
4,B0744K9FMP,https://www.amazon.in/Jack-Jones-White-Loafers-Moccasins/dp/B0744K9FMP/ref=sr_1_8261?s=shoes&ie=UTF8&qid=1530342008&sr=1-8261,https://images-eu.ssl-images-amazon.com/images/I/41m4A7x6LcL.jpg,White,2999,2999,Jack & Jones Men's Loafers and Moccasins,fw
6,B076F7KNY6,https://www.amazon.in/Saddle-Barnes-Mens-Tan-Boots/dp/B076F7KNY6/ref=sr_1_16460?s=shoes&ie=UTF8&qid=1530342283&sr=1-16460,https://images-eu.ssl-images-amazon.com/images/I/41ivTtyCSBL.jpg,Tan,5499,5499,SADDLE & BARNES Men's Leather Boots,fw
1,B01N227M7T,https://www.amazon.in/Pede-Milan-Casual-Shoes-Office/dp/B01N227M7T/ref=sr_1_15430?s=shoes&ie=UTF8&qid=1530342247&sr=1-15430,https://images-eu.ssl-images-amazon.com/images/I/41JRnxPh7kL.jpg,Navy blue,499,499,'Pede Milan 645 Mesh Casual shoes  office going shoes for Men,fw
1,B078X9KZC2,https://www.amazon.in/Shoe-Mate-Fashionable-Sneakers-Dag-sm781-7/dp/B078X9KZC2/ref=sr_1_14843?s=shoes&ie=UTF8&qid=1530342228&sr=1-14843,https://images-eu.ssl-images-amazon.com/images/I/41vI3c4R0HL.jpg,White,499,499,'Shoe Mate New Latest Fashionable Stylish Casual Sneakers Casual Party Denim Shoes For Men And Boys ( sm781 ),fw
2,B012FC24V8,https://www.amazon.in/Galliano-Mens-White-Suede-Sneakers/dp/B012FC24V8/ref=sr_1_18295?s=shoes&ie=UTF8&qid=1530342348&sr=1-18295,https://images-eu.ssl-images-amazon.com/images/I/41%2BWvnLZE3L.jpg,Blue and White,4549,12999,Galliano Men's Blue and White Suede Sneakers,fw
1,B07D358NR4,https://www.amazon.in/Leemen-Casual-Shoes-Brown-Lm823_9/dp/B07D358NR4/ref=sr_1_6493?s=shoes&ie=UTF8&qid=1530341950&sr=1-6493,https://images-eu.ssl-images-amazon.com/images/I/41xXZlnnKqL.jpg,Brown,449,499,'Leemen Casual Shoes for Men Brown Color Lm823,fw
2,B076SN61TQ,https://www.amazon.in/DOC-Martin-Elgo-Navy-Slip/dp/B076SN61TQ/ref=sr_1_16425?s=shoes&ie=UTF8&qid=1530342283&sr=1-16425,https://images-eu.ssl-images-amazon.com/images/I/31uQ5Oq5A0L.jpg,Navy,1799,1799,'DOC Martin Elgo Navy Slip - On Sneakers,fw
2,B077BFPNVW,https://www.amazon.in/Jack-Jones-Mens-Anthracite-Sneakers/dp/B077BFPNVW/ref=sr_1_1162?s=shoes&ie=UTF8&qid=1530341783&sr=1-1162,https://images-eu.ssl-images-amazon.com/images/I/41AAfr7lGIL.jpg,Anthracite,2999,2999,Jack & Jones Men's Sneakers,fw
1,B078TK189N,https://www.amazon.in/Scion-Casual-Outdoor-Canvas-Sneakers/dp/B078TK189N/ref=sr_1_16140?s=shoes&ie=UTF8&qid=1530342273&sr=1-16140,https://images-eu.ssl-images-amazon.com/images/I/41etBXjrf4L.jpg,Navy blue,499,499,Scion Men's Navy Blue Casual Outdoor Canvas Sneakers Shoes,fw
4,B06X9QP13F,https://www.amazon.in/Duke-Mens-Tan-Loafers-Moccasins/dp/B06X9QP13F/ref=sr_1_5996?s=shoes&ie=UTF8&qid=1530341932&sr=1-5996,https://images-eu.ssl-images-amazon.com/images/I/41uiHR%2BDoPL.jpg,Tan,679,1699,Duke Men's Loafers and Moccasins,fw
1,B075SDZ2Z5,https://www.amazon.in/Dancing-Ethinic-Corporate-Classic-Shoe-7Uk/dp/B075SDZ2Z5/ref=sr_1_16563?s=shoes&ie=UTF8&qid=1530342288&sr=1-16563,https://images-eu.ssl-images-amazon.com/images/I/410BUrgI5IL.jpg,blue,498,499,'Buwch Men Blue Casual Dancing Party Ethinic Corporate Classic Fashion New Stylish Look Sneaker Shoe-7Uk,fw
